standard_num,enterprise_name
T/CGCC 5—2017,安徽华信电动科技股份有限公司
GB/T 33635-2017,中国家用电器研究院
GB/T 41157.3-2022,核工业标准化研究所
GB/T 37738-2019,阿里云计算有限公司
GB/T 41348-2022,江苏强凯检测有限公司
NB/Z 20250-2013,深圳中广核工程设计有限公司
T/SDZDH 001—2021,北京科技大学
NB/T 20008.29-2017,中国核动力研究设计院
T/SZBX 075—2022,本文件起草单位：苏州宝丽迪材料科技股份有限公司
GB/T 38884-2020,抚顺特殊钢股份有限公司
GB/T 41348-2022,广东长盈精密技术有限公司
NB/T 20477.2-2018,中核苏阀科技实业股份有限公司
T/CAMMT 22—2019,北京三维博特科技有限公司
GB/T 11376-2020,温州瑞明工业股份有限公司
GB/T 38940-2020,钢铁研究总院
GB/T 38677-2020,安徽省计量科学研究院
GB/T 38812.3-2020,武钢集团昆明钢铁股份有限公司
GB/T 38265.13-2021,苏州柯仕达电子材料有限公司
GB/T 41245-2022,深圳斯坦达咨询有限公司
T/CEC 5009.1—2018,中国电力科学研究院有限公司
GB/T 20140-2016,哈尔滨大电机研究所
GB/T 34117-2017,上海电气电站设备有限公司上海电站辅机厂
GB/T 41329-2022,钢铁研究总院
GB/T 5310-2017,攀钢集团成都钢钒有限公司
T/CNEA 102.11—2021,中国核动力研究设计院
YB/T 5127-2018,钢研纳克检测技术股份有限公司
GB/T 11351-2017,沈阳铸造研究所
T/SCTA 006—2021,北京东方国信科技股份有限公司
T/ZZB 2249—2021,杭州钱江称重技术有限公司
EJ/T 20188-2018,核工业标准化研究所
GB/T 19769.1-2022,深圳市尔泰科技有限公司
GB/T 38845-2020,重庆阿泰可环境可靠性检测技术有限公司
T/CAQI 171—2021,中标联检验检测认证集团河南有限公司
GB/T 18579-2019,无锡凯明金属制品有限公司
GB/T 38206.5-2021,广东雁飞科技有限公司
NB/T 25016.12-2013,中广核工程有限公司
T/CBDA 37—2020,江苏南通三建建筑装饰有限公司
NB/T 20340-2015,烟台金润消防工程有限公司
GB/T 5578-2007,北京北重汽轮电机有限责任公司等
T/CSTM 00210—2020,南昌航空大学
GB/T 40079-2021,福建省特种设备检验研究院
GB/T 17005-2019,中国电力工程顾问集团东北电力设计院有限公司
GB/T 20720.1-2019,清华大学
T/SSEA 0016—2018,潍坊特钢集团
GB/T 34560.3-2018,首钢总公司
GB/T 229-2020,钢铁研究总院
HG/T 5639-2019,天华化工机械及自动化研究设计院有限公司
GB/T 39814-2021,中国建材检验认证集团股份有限公司
GB/T 1927.9-2021,久盛地板有限公司
Q/TK0855-2017,安徽天康(集团)股份有限公司
T/CSAE 72—2018,艾仕德涂料系统(上海)有限公司
GB/T 37861-2019,中国信息通信研究院
GB/T 223.82-2018,宝钢特钢韶关有限公司
T/AIITRE 10003—2021,中国中车集团有限公司
GB/T 40317-2021,浙江久立特材科技股份有限公司
T/CSTM 00043.7—2018,中国科学院金属研究所
GB/T 38683-2020,武汉中科创新技术股份有限公司
YB/T 4716-2018,鞍钢股份有限公司
GB/T 38677-2020,重庆市计量质量检测研究院
YB/T 4256.1-2012,首钢京唐钢铁联合有限公司
GB/T 3323.1-2019,哈尔滨焊接研究院有限公司
GB/T 40283.3-2021,桐昆集团股份有限公司
GB/T 33770.2-2019,北京信城通数码科技有限公司
T/CIAA 001—2020,浙江康洁丝新材料科技有限公司
T/CFA 0303–01—2017,东风精密铸造有限公司
JB/T 10620-2006,武汉材料保护研究所
T/CADBM 9—2019,吉林省绿森林环保科技有限公司
GB/T 39328-2020,北京易速普瑞科技股份有限公司
GB/T 23901.4-2019,上海航天精密机械研究所
GB/T 37930-2019,深圳市华测检测技术股份有限公司
T/CFA 030802.2——2020,钢研纳克检测技术有限公司
T/CAB 2016—2019,全国工业机械电气系统标准化技术委员会
YB/T 4826-2020,冶金工业信息标准研究院
T/AHDD 0005—2022,安徽省电线电缆商会
GB/T 38873-2020,北京机械工业自动化研究所有限公司
T/CAMETA 10005—2021,杭州爱科科技股份有限公司
T/CISA 071—2020,东莞材料基因高等理工研究院
GB/T 34476-2017,冶金工业信息标准研究院
Q/HDNKF0003-2018,钢研纳克检测技术股份有限公司
GB/T 20819.1-2015,上海自动化仪表股份有限公司
T/AIITRE 20002—2020,北京赛昇科技有限公司
T/CSCP 0009—2017,北京科技大学
GB/T 6170-2015,东风汽车紧固件有限公司
GB/T 20422-2018,深圳市亿铖达工业有限公司
GB/T 3766-2015,北京机械工业自动化研究所
NB/T 20385-2016,中国核工业第五建设有限公司
DB14/T 2271-2015,山西优班图科技股份有限公司
GB/T 33972-2017,中车青岛四方机车车辆股份有限公司
GB/T 12690.19-2018,包头稀土研究院
T/CERS 0006—2020,西北工业大学
GB/T 39466.2-2020,日照市政务服务中心
GB/T 1996-2017,旭阳化工有限公司
T/CWAN 0027—2022,浙江热刺激光技术有限公司
T/CAMETA 10003—2021,宁波市科技信息研究院
T/CAPEC 6—2019,重庆市轨道交通设计研究院有限责任公司
GB/T 39466.2-2020,中国海洋大学
T/CEC 5009.1—2018,北京智中能源科技发展有限公司
YB/T 4617-2017,巨力索具股份有限公司
GB/T 15260-2016,浙江久立特材科技股份有限公司
GB/T 32843-2016,黑龙江省科技信息中心
T/GDGM 0013—2020,上海昂丰矿机科技有限公司
GB/T 38839-2020,博众精工科技股份有限公司
GB/Z 37085-2018,北京交通大学
GB/T 30580-2022,国家能源集团新能源技术研究院有限公司
T/CNEA 101.6—2021,山西太钢不锈钢股份有限公司
GB/T 29816-2013,上海ABB工程有限公司
T/CTJPA 006—2020,跃石(上海)婴童用品有限公司
GB/T 33953-2017,上海中技桩业股份有限公司
GB/T 41263-2022,北京机械工业自动化研究所有限公司
T/CERS 0006—2020,长沙理工大学
GB/T 12224-2015,浙江省泵阀产品质量检验中心
GB/T 23938-2021,宝鸡市诚信工业气体有限公司
T/CAQI 158—2020,华测检测认证集团股份有限公司
T/CISA 006—2019,华东电力设计院有限公司
GB/T 23901.1-2019,航天材料及工艺研究所
GB/T 33973-2017,湖南华菱湘潭钢铁有限公司
GB/T 24589.1-2010,金蝶软件(中国)有限公司等
GB/T 29618.5215-2018,罗克韦尔自动化(中国)有限公司
GB/T 38884-2020,洛阳轴承研究所有限公司
Q/CY 214-2020,重庆川仪自动化股份有限公司
GB/T 34892-2017,中国航空工业集团公司北京长城计量测试技术研究所
Q/BQB 303-2019,宝山钢铁股份有限公司
GB/T 39630-2020,中国科学技术大学
NB/T 20285-2014,中国核动力研究设计院
GB/T 37923-2019,矿山重型装备国家重点实验室
GB/T 32076.7-2015,徐州市瑞达紧固件有限公司
GB/T 35990-2018,南京晨光东螺波纹管有限公司
GB/T 37421-2019,江西恒大高新技术有限公司
T/SCTA 008—2022,上海市计算机行业协会
T/CMES 04001—2020,北京精雕科技集团有限公司
NB/T 47019.3-2021,东方电气集团东方锅炉股份有限公司
T/SCMII 1—2021,尚纬股份有限公司
T/CECS 10107—2020,上海市城市建设设计研究总院(集团)有限公司
T/ZAII 011—2019,浙江省物联网产业协会
GB/T 41157.4-2022,上海核工程研究设计院有限公司
GB/T 29816-2013,中环天仪股份有限公司
GB/T 30066-2013,山西太钢不锈钢钢管有限公司
GB/T 34668-2017,上海电器科学研究所(集团)有限公司
GB/T 33863.10-2021,东北大学
T/CWAN 0024—2020,深圳市鸿栢科技实业有限公司
GB/T 16701-2010,中国测试技术研究院
GB/T 16507.8-2013,山东省特种设备检验研究院
GB/T 223.82-2018,中国科学院金属研究所
NB/T 20357-2018,中国核电工程有限公司
GB/T 36405-2018,东莞市华喜机电工程有限公司
T/CCMI 7—2020,抚顺特殊钢股份有限公司
T/SDQE 009—2020,通标标准技术服务有限公司
GB/T 33009.3-2016,北京国电智深控制技术有限公司
T/SSEA 0186—2022,上海沣会工业科技有限公司
GB/T 33967-2017,江苏永钢集团国际贸易有限公司
T/CNEA 102.16—2021,四川大西洋焊接材料股份有限公司
NB/T 20005.39-2018,中广核工程有限公司
GB/T 38853-2020,华立科技股份有限公司
T/CNS 7—2018,中国疾病预防控制中心辐射防护与核安全医学所
JB/T 6105-2007,广州宝力特液压密封有限公司
GB/T 37157-2018,厦门晓讯新能源科技有限公司
GB/T 3323.2-2019,宝鸡石油钢管有限责任公司(国家石油天然气管材工程技术研究中心)
T/CCMI 13.2—2022,白城中一精锻股份有限公司
Q/140100ZFHY012-2020,山西中辐核仪器有限责任公司
YD/T 4006-2022,华信咨询设计研究院有限公司
T/SDZDH 004—2021,浙江中控自动化仪表有限公司
GB/T 3478.3-2008,中机生产力促进中心
GB/T 3639-2021,宝山钢铁股份有限公司
T/CISA 072—2020,宝山钢铁股份有限公司
NB/T 20006.42-2018,中国核动力研究设计院
T/CSTM 00390.1—2020,中铁宝桥集团有限公司
GB/T 40565.3-2021,伊顿液压(宁波)有限公司
T/CWAN 0037—2021,哈尔滨焊接研究院有限公司
GB/T 39403-2020,北京航天紫光科技有限公司
GB/T 19748-2019,钢研纳克检测技术股份有限公司
GB/T 25709-2010,中信重工机械股份有限公司
NB/T 20361.2-2015,中国核电工程有限公司
GB/T 38101-2019,山东环沃环保科技有限公司
GB/T 4993-2010,乐清市华东仪表厂
T/CADBM 9—2019,奈蓝(上海)新材料科技有限公司
DL/T 1479-2015,西安热工研究院有限公司
T/COSHA 004—2020,中粮集团有限公司
GB/T 34208-2017,山西太钢不锈钢股份有限公司
GB/T 20818.11-2018,北京金立石仪表科技有限公司
T/CSTM 00347—2020,中国航发上海商用航空发动机制造有限责任公司
T/AIITRE 10001—2021,点亮智汇科技(北京)有限公司
T/CSTM 00149—2021,抚顺特殊钢股份有限公司
GB/T 24174-2022,冶金工业信息标准研究院
T/CWAN 0016—2020,鞍钢联众(广州)不锈钢有限公司
GB/Z 41285.3-2022,华测检测认证集团股份有限公司
NB/T 20006.15-2013,中广核工程有限公司
GB/T 2518-2019,广西柳州钢铁集团有限公司
T/CCAS 013.1—2020,中国水泥协会
NB/T 20327.1-2015,中广核工程有限公司
GB/T 8454-2020,北仑海关综合技术服务中心
T/GERS 0010—2022,中汽研汽车检验中心(广州)有限公司
GB/T 20818.11-2018,杭州盘古自动化系统有限公司
T/GDAQI 020—2022,广东省冶金产品质量监督检测中心
T/IFA 003—2021,北京科技大学烟台工业技术研究院
T/AHDD 0006—2022,安徽联信电缆有限公司
NB/T 20054-2011,中国核电工程有限公司
GB/T 37157-2018,中机生产力促进中心
GB/T 32076.10-2018,上海高强度螺栓厂有限公司
GB/T 32156-2015,福建龙净环保股份有限公司
GB/T 33239-2016,中车青岛四方机车车辆股份有限公司
GB/T 35031.301-2018,上海电器科学研究院
GB/T 39227-2020,安徽大学
YB/T 190.10-2014,河南西峡恒基冶金材料有限公司
GB/T 40685-2021,世纪龙信息网络有限责任公司
GB/T 27067-2017,西门子(深圳)磁共振有限公司
NB/T 20405-2017,中国核电工程有限公司
T/CBMCA 014—2020,康丽莱(山东)环境科技有限公司
T/CFCA 0028—2021,中国儿童中心
T/CSTM 00046.3—2018,北京科技大学
GB/T 26831.2-2012,长沙威胜信息技术有限公司
T/CAMETA 10006—2021,北京机械工业自动化研究所有限公司
T/CSTM 00445—2021,中国计量科学研究院
NB/T 20493-2018,中广核工程有限公司
GB/T 34044.1-2019,浙江大学智能系统与控制研究所
GB/T 39403-2020,北京电子工程总体研究所
T/CMES 04001—2020,天津大学
T/CIQA 2—2019,西安高压电器研究院有限责任公司
T/CWAN 0007—2018,上海工程技术大学
YB/T 4737-2019,大连商品交易所
T/SAPSFM 007—2022,深圳玉禾田智慧城市运营集团有限公司
GB/T 35772-2017,谱尼测试集团股份有限公司
GB/T 8454-2020,马鞍山钢铁股份有限公司
GB/T 40079-2021,阀毕威阀门有限公司
GB/T 19672-2021,上海电气阀门有限公司
GB/T 21099.3-2018,重庆市伟岸测器制造股份有限公司
T/CECS 10013—2019,中国建筑西南设计研究院有限公司
GB/T 38894-2020,中交公路规划设计院有限公司
GB/T 8100.3-2021,四川航天烽火伺服控制技术有限公司
YB/T 4741-2019,宝武特种冶金有限公司
GB/T 36804-2018,合盛硅业股份有限公司
EJ/T 20191-2018,中核四川环保工程有限责任公司
Q/ASB 14-2015,鞍钢股份有限公司
T/CWAN 0008—2018,上海工程技术大学
GB/T 1226-2017,西安陕鼓动力股份有限公司
GB/T 36034-2018,机械科学研究院哈尔滨焊接研究所
GB/T 37559-2019,贵州航宇科技发展股份有限公司
GB/T 40740-2021,上海中洲特种合金材料股份有限公司
GB/T 19769.4-2022,沈阳中科博微科技股份有限公司
Q/ASB 272-2015,鞍钢股份有限公司
T/SDL 3.5—2021,深圳供电规划设计院有限公司
T/CNEA 101.3—2021,武汉重工铸锻有限责任公司
NB/T 20045-2011,中国核工业二三建设有限公司
GB/T 26077-2021,深圳万测试验设备有限公司
GB/T 32076.6-2015,江苏中成紧固技术发展有限公司
GB/T 40807-2021,广东格蓝特精密新技术股份有限公司
GB/T 4026-2019,上海广拓信息技术有限公司
T/CESA 1141—2021,中国电子技术标准化研究院
GB/T 31230.2-2014,北京航空航天大学
GB/T 25470-2010,北京机械工业自动化研究所
Q/CY 129-2021,重庆川仪自动化股份有限公司
GB/T 3103.3-2020,机械工业通用零部件产品质量监督检测中心
GB/T 39133-2020,广东坚宜佳五金制品有限公司
GB/T 2518-2019,宝山钢铁股份有限公司
GB/T 38053-2019,北京市轨道交通设计研究院有限公司
GB/T 4026-2019,北京中衡创为检测技术研究院
GB/T 4336-2016,聚光科技(杭州)股份有限公司
GB/T 34108-2017,宝山钢铁股份有限公司
GB/T 34576-2017,南京汽轮机电机(集团)有限责任公司
T/AIITRE 20002—2021,北京国信数字化转型技术研究院
T/CAMMT 22—2019,北京工业大学
T/CIQA 16—2021,苏州斯瑞赫环保设备有限公司
T/STACAES 009—2021,上海神舟精宜汽车制造有限公司
GB/T 38944-2020,中国科学院金属研究所
GB/T 39814-2021,科立视材料科技有限公司
T/AIITRE 10001—2021,国家信息中心分享经济研究中心
T/CEEIA 472—2020,昆山华恒焊接股份有限公司
T/CSTM 00155—2019,钢铁研究总院
GB/T 40798-2021,中国科学院海西研究院厦门稀土材料研究所
GB/T 20720.1-2019,北京机械工业自动化研究所有限公司
T/CAPE 10101—2021,爱索普流体科技(上海)有限公司
GB/T 35123-2017,中国机电一体化技术应用协会
T/CEC 306—2020,首钢集团有限公司
GB/T 39688-2020,江苏武进液压启闭机有限公司
GB/T 41355-2022,广东昂益新科技有限公司
GB/T 39630-2020,北京崇高纳米科技有限公司
NB/T 20328.2-2015,中国第一重型机械集团公司
GB/T 3098.26-2021,浙江海力股份有限公司
T/CSTM 00819—2022,钢研纳克检测技术股份有限公司
YB/T 4947-2021,西宁特殊钢股份有限公司
YB/T 4525-2017,安阳钢铁股份有限公司
Q/321101 AQM003——2018-2021,江苏海龙核科技股份有限公司
T/CWAN 0012—2019,广州松兴电气股份有限公司
GB/T 26643.3-2015,航天材料及工艺研究所
T/ZHCA 016—2022,完美(广东)日用品有限公司
GB/T 41262-2022,中国信息通信研究院
T/CWAN 0043—2021,中车长春轨道客车股份有限公司
GB/T 16462.3-2017,沈阳机床(集团)有限责任公司
T/CAMETA 10005—2021,昆明理工大学
GB/T 5213-2019,江苏沙钢集团有限公司
GB 21370-2017,河北顺天电极有限公司
JB/T 11608-2013,深圳华测检测技术股份有限公司
T/CNS 51.1—2021,伊莱特能源装备股份有限公司
T/CNEA 101.2—2021,东方电气(广州)重型机器有限公司等
GB/T 5972-2016,大连博瑞重工有限公司
Q/WYC160-2019,吴忠仪表有限责任公司
GB/T 753-2012,上海锅炉厂有限公司
NB/T 25063-2016,西安核仪器制造厂
GB/T 30555-2014,上海发电设备成套设计研究院
GB/T 33863.11-2021,罗克韦尔自动化(中国)有限公司
T/CSTM 00046.8—2018,中国科学院金属研究所
T/AIITRE 20001—2020,国网国际发展有限公司
GB/T 37624-2019,厦门康乐佳运动器材有限公司
JB/T 8603.1-2011,齐齐哈尔二机床(集团)有限公司
NB/T 25064-2016,中国能源建设集团浙江省火电建设公司
